tileName,library_name,feature_id_x,source_x,capture_date_x,spectrum_x,project_row_x,project_col_x,priority,feature_id_y,source_y,capture_date_y,spectrum_y,project_row_y,project_col_y,gpc2_loaded,group
R2C1,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R2C2,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R2C3,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R3C1,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R3C2,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R3C3,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R4C1,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R4C2,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R4C3,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R5C1,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R5C2,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R5C3,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R6C1,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n1
R6C2,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n2
R6C3,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n2
R7C1,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n2
R7C2,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n2
R7C3,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n2
R8C1,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n2
R8C2,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n2
R9C1,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n2
R9C2,09f49754,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,FALSE,50221e133a83ed9b952a536909f49754,WV02,7/13/2024,Pan Sharpened Natural Color,2,2,x,n2
R4C1,15696db9,34c0415ae4f8538a066385a915696db9,WV02,12/6/2023,Pan Sharpened Natural Color,2,3,FALSE,34c0415ae4f8538a066385a915696db9,WV02,12/6/2023,Pan Sharpened Natural Color,2,3,x,n2
R5C1,15696db9,34c0415ae4f8538a066385a915696db9,WV02,12/6/2023,Pan Sharpened Natural Color,2,3,FALSE,34c0415ae4f8538a066385a915696db9,WV02,12/6/2023,Pan Sharpened Natural Color,2,3,x,n2
R5C2,15696db9,34c0415ae4f8538a066385a915696db9,WV02,12/6/2023,Pan Sharpened Natural Color,2,3,FALSE,34c0415ae4f8538a066385a915696db9,WV02,12/6/2023,Pan Sharpened Natural Color,2,3,x,n2
R6C1,1b78a368,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,FALSE,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,x,n2
R6C2,1b78a368,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,FALSE,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,x,n2
R6C3,1b78a368,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,FALSE,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,x,n2
R7C1,1b78a368,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,FALSE,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,x,n2
R7C2,1b78a368,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,FALSE,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,x,n2
R7C3,1b78a368,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,FALSE,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,x,n2
R8C2,1b78a368,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,FALSE,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,x,n2
R8C3,1b78a368,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,FALSE,5bf4ee8e526e6938e52f45531b78a368,WV02,9/20/2024,Pan Sharpened Natural Color,1,1,x,n2
R10C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R10C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R10C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R10C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R11C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R11C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R11C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R11C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R12C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R12C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R12C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R12C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R13C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R13C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R13C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R13C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R14C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R14C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R14C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R14C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n2
R15C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R15C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R15C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R15C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R16C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R16C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R16C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R16C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R17C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R17C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R17C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R17C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R18C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R18C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R18C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R18C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R19C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R2C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R2C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R3C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R3C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R3C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R4C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R4C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R4C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R5C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R5C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R5C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R5C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R6C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R6C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R6C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R6C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R7C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R7C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R7C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R7C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R8C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R8C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R8C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n3
R8C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n4
R9C1,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n4
R9C2,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n4
R9C3,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n4
R9C4,1d1878ee,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,FALSE,88e64c47c794a0c1895c97e61d1878ee,WV03_VNIR,10/6/2024,Pan Sharpened Natural Color,1,3,x,n4
R10C2,1d710617,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,FALSE,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,x,n4
R10C3,1d710617,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,FALSE,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,x,n4
R11C2,1d710617,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,FALSE,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,x,n4
R11C3,1d710617,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,FALSE,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,x,n4
R12C1,1d710617,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,FALSE,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,x,n4
R12C2,1d710617,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,FALSE,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,x,n4
R12C3,1d710617,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,FALSE,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,x,n4
R13C1,1d710617,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,FALSE,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,x,n4
R13C2,1d710617,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,FALSE,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,x,n4
R13C3,1d710617,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,FALSE,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,x,n4
R14C1,1d710617,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,FALSE,2a5dc02cd398a96338aadf991d710617,GE01,6/9/2024,Pan Sharpened Natural Color,1,2,x,n4
